,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,genre 1,genre 2,genre 3,Crew
10374,tt0289355,Nasser 56,Mohammad Fadel,Nasser 56,1996-01-01,142.0,6.6,953.0,Biography,Drama,History,"Ahmed Zaki, Ahmed Zaki"
10375,tt0289424,The Ring Virus,Dong-bin Kim,Ling,1999-01-01,108.0,5.9,2359.0,Horror,NONE,NONE,"Dong-bin Kim, Ggoch-ji Kim, Eun-Kyung Shin"
10376,tt0289553,Telecannibals,Nikos Zervos,Tile-kannivaloi,1986-01-01,91.0,5.1,181.0,Comedy,NONE,NONE,"Sakis Boulas, Dimitris Poulikakos"
10377,tt0289586,Troublesome Night 4,Herman Yau,Yam yeung lo 4: Yu gwai tung hang,1998-01-01,97.0,5.3,106.0,Comedy,Horror,NONE,Louis Koo
10378,tt0289633,A Promise,Yoo-jin Kim,Yaksohk,1998-01-01,109.0,6.2,122.0,Drama,NONE,NONE,Jin-young Jung
10379,tt0289893,Chandralekha,Priyadarshan,Chandralekha,1997-01-01,172.0,7.6,1266.0,Comedy,Romance,NONE,Mohanlal
10380,tt0289980,Inbred Rednecks,Joshua P. Warren,Inbred Rednecks,1998-01-01,135.0,5.2,103.0,Comedy,NONE,NONE,Tiffany Leigh Linebaugh
10381,tt0290098,Varnapakittu,I.V. Sasi,Varnapakittu,1997-01-01,137.0,5.8,304.0,Action,Drama,Romance,"Divyaa Unni, Rajan P. Dev, Mohanlal"
10382,tt0290183,Elaan,Guddu Dhanoa,Elaan,1994-01-01,146.0,5.1,915.0,Action,Crime,Thriller,Akshay Kumar
10383,tt0290331,Waqt Hamara Hai,Bharat Rangachary,Waqt Hamara Hai,1993-01-01,148.0,5.9,1651.0,Action,Comedy,Romance,"Mamta Kulkarni, Akshay Kumar"
10384,tt0290820,Raakh,Aditya Bhattacharya,Raakh,1989-01-01,153.0,7.1,1184.0,Action,Crime,Drama,"Madhukar Toradmal, Pankaj Kapur, Aamir Khan"
10385,tt0290839,Sainik,Sikander Bharti,Sainik,1993-01-01,145.0,6.0,1283.0,Action,Drama,Romance,Akshay Kumar
10386,tt0290937,Yoddha,Sangeeth Sivan,Yoddha,1992-01-01,149.0,8.4,4495.0,Action,Comedy,NONE,"Beena Antony, Mohanlal"
10387,tt0291149,Endless Waltz,Kôji Wakamatsu,Endoresu warutsu,1995-01-01,102.0,7.0,118.0,Biography,Drama,Music,"Masato Furuoya, Hideo Murota, Leona Hirota"
10388,tt0291225,If Sun Rise Up from West,Eun Lee,Haega seojjogeseo ddeundamyun,1998-01-01,100.0,5.8,144.0,Comedy,Romance,NONE,"Ka-hyeon Jang, Min-jung Kweon, Chang Jung Lim"
10389,tt0291275,Jakarta,Cho-Sin Jung,Jakarta,2000-01-01,92.0,6.5,197.0,Comedy,Crime,Thriller,"Min-jung Kweon, Jae-un Lee, Hee-kyung Jin"
10390,tt0291348,Michael Winslow Live,Rick Pamplin,Michael Winslow Live,1999-01-01,95.0,5.9,141.0,Comedy,NONE,NONE,Michael Winslow
10391,tt0291711,Agnidevan,Venu Nagavalli,Agnidevan,1995-01-01,138.0,5.8,171.0,Drama,Musical,NONE,NONE
10392,tt0291768,Boomiyile Rajakkanmar,Thampi Kannanthanam,Boomiyile Rajakkanmar,1987-01-01,134.0,7.1,243.0,Drama,Thriller,NONE,Mohanlal
10393,tt0291855,Devasuram,I.V. Sasi,Devasuram,1993-01-01,187.0,8.7,5952.0,Action,Drama,Thriller,"Jose Prakash, Chitra, Innocent Vareed Thekkethala, Nedumudi Venu"
10394,tt0291871,Douthyam,P. Anil,Douthyam,1989-01-01,106.0,7.0,231.0,Action,Adventure,Thriller,"Sreenath, Vijayaraghavan, Mohanlal"
10395,tt0291883,Ek Ladka Ek Ladki,Vijay Sadanah,Ek Ladka Ek Ladki,1992-01-01,162.0,5.9,1250.0,Comedy,Romance,NONE,Salman Khan
10396,tt0291930,Gandharvam,Sangeeth Sivan,Gandharvam,1993-01-01,155.0,6.4,276.0,Drama,Romance,NONE,Mohanlal
10397,tt0292023,Irupatham Noottandu,K. Madhu,Irupatham Noottandu,1987-01-01,140.0,7.7,757.0,Drama,NONE,NONE,Jagathy Sreekumar
10398,tt0292040,Kalippattam,Venu Nagavalli,Kalippattam,1993-01-01,130.0,7.0,238.0,Drama,NONE,NONE,NONE
10399,tt0292095,Manu Uncle,Dennis Joseph,Manu Uncle,1988-01-01,123.0,7.2,364.0,Family,Thriller,NONE,"Dennis Joseph, Mammootty"
10400,tt0292097,Markova: Comfort Gay,Gil Portes,Markova: Comfort Gay,2000-01-01,97.0,6.8,175.0,Biography,Drama,History,"Jeffrey Quizon, Dolphy"
10401,tt0292142,Naaduvazhikal,Joshiy,Naaduvazhikal,1989-01-01,143.0,7.3,329.0,Action,Drama,Thriller,"Joshiy, Jagannatha Varma, Mohanlal"
10402,tt0292149,The Gentle Age,Sergey Solovyov,Nezhnyy vozrast,2000-01-01,130.0,7.3,494.0,Drama,NONE,NONE,"Pavel Lebeshev, Dmitriy Solovev"
10403,tt0292160,Onnu Muthal Poojyam Vare,Reghunath Paleri,Onnu Muthal Poojyam Vare,1986-01-01,105.0,7.7,179.0,Drama,NONE,NONE,"Geethu Mohandas, Mohanlal"
10404,tt0292163,Orkkappurathu,Kamal,Orkkappurathu,1988-01-01,133.0,7.3,197.0,Action,NONE,NONE,Mohanlal
10405,tt0292166,Paadha Mudhra,R. Sukumaran,Paadha Mudhra,1988-01-01,144.0,7.1,166.0,Drama,NONE,NONE,Rohini
10406,tt0292167,Pakshe,Mohan,Pakshe,1994-01-01,154.0,7.3,278.0,Drama,Romance,NONE,Jagathy Sreekumar
10407,tt0292174,Pattanapravesam,Sathyan Anthikad,Pattanapravesam,1988-01-01,158.0,8.2,2931.0,Comedy,Thriller,NONE,Mohanlal
10408,tt0292176,Pavithram,Rajeev Kumar,Pavithram,1994-01-01,156.0,8.0,830.0,Comedy,Drama,NONE,Mohanlal
10409,tt0292181,Peruvannapurathe Visheshangal,Kamal,Peruvannapurathe Visheshangal,1989-01-01,120.0,7.4,339.0,Comedy,Drama,NONE,"Kaviyoor Ponnamma, Kalpana, Jayaram"
10410,tt0292187,Pingami,Sathyan Anthikad,Pingami,1994-01-01,138.0,7.4,623.0,Action,Comedy,Drama,"Santha Devi, Kanaka, Mohanlal"
10411,tt0292204,Rajashilpi,R. Sukumaran,Rajashilpi,1992-01-01,113.0,6.4,155.0,Drama,Romance,NONE,Srividya
10412,tt0292220,Sanmanassullavarkku Samadhanam,Sathyan Anthikad,Sanmanassullavarkku Samadhanam,1986-01-01,133.0,7.9,1204.0,Comedy,Drama,NONE,Mohanlal
10413,tt0292223,Scorpio Nights 2,Erik Matti,Scorpio Nights 2,1999-01-01,96.0,6.5,439.0,Drama,NONE,NONE,Albert Martinez
10414,tt0292226,Season,P. Padmarajan,Season,1989-01-01,112.0,7.6,491.0,Crime,Thriller,NONE,Mohanlal
10415,tt0292244,Soorya Gayathri,P. Anil,Soorya Gayathri,1992-01-01,110.0,6.5,152.0,Drama,Musical,NONE,Mohanlal
10416,tt0292246,Spadikam,Bhadran,Spadikam,1995-01-01,150.0,8.6,6062.0,Action,Drama,NONE,"Bhadran, Mohanlal"
10417,tt0292300,Ulladakkam,Kamal,Ulladakkam,1991-01-01,120.0,7.3,313.0,Drama,NONE,NONE,"Kamal, Mohanlal"
10418,tt0292305,Uncle Bun,Bhadran,Uncle Bun,1991-01-01,136.0,5.7,241.0,Comedy,Drama,Romance,Mohanlal
10419,tt0292309,Unnikale Oru Kadha Parayam,Kamal,Unnikale Oru Kadha Parayam,1987-01-01,116.0,7.6,301.0,Drama,NONE,NONE,Mohanlal
10420,tt0292319,Varavelpu,Sathyan Anthikad,Varavelpu,1989-01-01,144.0,8.1,1928.0,Comedy,Drama,NONE,Mohanlal
10421,tt0292323,Vazhiyorakkazhchakal,Thampi Kannanthanam,Vazhiyorakkazhchakal,1987-01-01,134.0,6.1,108.0,Action,Drama,NONE,Mohanlal
10422,tt0292341,Vishnulokam,Kamal,Vishnulokam,1991-01-01,119.0,6.5,152.0,Drama,NONE,NONE,NONE
10423,tt0292378,Yuvajanotsavam,Sreekumaran Thampi,Yuvajanotsavam,1986-01-01,120.0,6.1,112.0,Romance,NONE,NONE,Mohanlal
10424,tt0293304,Kairee,Amol Palekar,Kairee,1999-01-01,93.0,8.3,112.0,Drama,NONE,NONE,Bhaskar Chandavarkar
10425,tt0293464,Norang meori,Yu-min Kim,Norang meori,1999-01-01,83.0,5.3,180.0,Drama,NONE,NONE,Jae-un Lee
10426,tt0293480,Oyunbozan,Nesli Çölgeçen,Oyunbozan,2000-01-01,105.0,5.2,352.0,Comedy,Crime,Drama,"Gül Onat, Soner Agin, Melda Arat Mutlu, Üstün Asutay"
10427,tt0293625,Sweet 'n Short,Gray Hofmeyr,Sweet 'n Short,1991-01-01,89.0,6.1,259.0,Comedy,NONE,NONE,"Kallie Knoetze, Leon Schuster"
10428,tt0293865,Born Under Libra,Ahmad Reza Darvish,Motevalede mahe mehr,2000-01-01,94.0,5.6,329.0,Drama,War,NONE,"Mitra Hajjar, Mohammad Reza Forutan"
10429,tt0293886,The Hole,Sung-Hong Kim,Olgami,1997-01-01,100.0,6.3,152.0,Drama,Thriller,NONE,So-jeong Yun
10430,tt0294337,Battle Rats,Ben Yalung,Battle Rats,1989-01-01,96.0,5.4,108.0,Action,Adventure,War,NONE
10431,tt0294782,Next Year in Jerusalem,David Nahmod,Next Year in Jerusalem,1997-01-01,104.0,6.1,128.0,Drama,Romance,NONE,David Nahmod
10432,tt0294834,Parthen Rasithen,Sarann,Parthen Rasithen,2000-01-01,165.0,6.5,145.0,Romance,Thriller,NONE,Simran
10433,tt0295168,Angelus,Lech Majewski,Angelus,2000-01-01,103.0,7.0,420.0,Comedy,Drama,NONE,"Jan Bógdol, Gerwazy Regula, Andrzej Srodzinski"
10434,tt0295294,Halo,Santosh Sivan,Halo,1996-01-01,92.0,8.3,490.0,Drama,Family,NONE,NONE
10435,tt0295362,Chaos,Hideo Nakata,Kaosu,2000-01-01,90.0,6.6,1490.0,Crime,Mystery,Thriller,"Hisashi Saito, Jun Kunimura"
10436,tt0295372,First Kiss,Tae-gyun Kim,Kiss harggayo,1998-01-01,105.0,5.6,163.0,Drama,Romance,NONE,Jae-yeong Jin
10437,tt0295423,Manuela SÇ­enz,Diego Rísquez,Manuela SÇ­enz,2000-01-01,97.0,6.3,129.0,Drama,NONE,NONE,"Beatriz Valdés, Mariano Álvarez, Beatriz Valdés"
10438,tt0295455,The Tale of Genji,Gisaburô Sugii,Murasaki Shikibu: Genji monogatari,1987-01-01,110.0,6.6,250.0,Animation,Drama,History,Morio Kazama
10439,tt0295867,Audition,Gyeong-min Lee,Audition,1997-01-01,104.0,6.9,225.0,Comedy,NONE,NONE,NONE
10440,tt0295955,Extermineitors II: La venganza del dragÇün,Carlos Galettini,Extermineitors II: La venganza del dragÇün,1990-01-01,82.0,5.3,320.0,Action,Adventure,Comedy,"Leonardo Greco, Emilio Disi"
10441,tt0295956,Extermineitors 3: La gran pelea final,Carlos Galettini,Extermineitors 3: La gran pelea final,1991-01-01,85.0,5.0,269.0,Action,Adventure,Comedy,"Juan Vattuone, Guillermo Francella"
10442,tt0296236,That's Cunning! Shijo saidai no sakusen,Hiroshi Sugawara,That's Cunning! Shijo saidai no sakusen,1996-01-01,99.0,6.5,187.0,Comedy,NONE,NONE,"Tatsuya Yamaguchi, Namie Amuro, Masaaki Takarai"
10443,tt0296253,Two Cops 2,Woo-Suk Kang,Tukabseu 2,1996-01-01,117.0,5.7,102.0,Action,Comedy,NONE,Joong-Hoon Park
10444,tt0296492,Crocodile,Kim Ki-duk,Ageo,1996-01-01,102.0,6.6,1796.0,Drama,NONE,NONE,Jae-Hyun Cho
10445,tt0296649,Gancheob Li Cheol-jin,Jin Jang,Gancheob Li Cheol-jin,1999-01-01,105.0,6.0,143.0,Comedy,NONE,NONE,"Jin Jang, Oh-seong Yu"
10446,tt0297071,The Legend of Gingko,Je-hyeon Park,Danjeogbiyeonsu,2000-01-01,117.0,5.4,444.0,Action,Adventure,Romance,"Seok-hun Kim, Ji-yeong To, Jin-shil Choi, Hyeong-jin Kong"
10447,tt0297472,Love Wind Love Song,Dae-yeong Park,Yeonpung yeonga,1999-01-01,96.0,6.3,159.0,Drama,Romance,NONE,"Na-na Han, Joo-ri Shin, Jung-ki Kim"
10448,tt0297787,The Big Finish,The Heather Brothers,The Big Finish,2000-01-01,94.0,5.4,123.0,Horror,NONE,NONE,Richard Freeman
10449,tt0297990,My Heart,Bae Chang-ho,Jeong,1999-01-01,114.0,7.3,121.0,Drama,NONE,NONE,"Bae Chang-ho, Yu-mi Kim, Kim Myung-gon"
10450,tt0298463,Nambugun,Jeong Ji-yeong,Nambugun,1990-01-01,157.0,6.5,135.0,War,NONE,NONE,"Min-su Choi, Sung-Ki Ahn"
10451,tt0298527,Russian Roulette - Moscow 95,Menahem Golan,Russian Roulette - Moscow 95,1995-01-01,90.0,6.2,212.0,Crime,Drama,NONE,"Aleksandr Podobed, Oliver Reed"
10452,tt0298960,Konets vechnosti,Andrei Yermash,Konets vechnosti,1987-01-01,137.0,6.1,249.0,Sci-Fi,NONE,NONE,"Oleg Vavilov, Yevgeniy Markov, Oleg Vavilov"
10453,tt0299502,A Madonna in Laleli,Kudret Sabanci,Azize: Bir Laleli Hikayesi,1999-01-01,85.0,6.9,3472.0,Crime,Drama,Thriller,"Kudret Sabanci, Güven Kiraç"
10454,tt0299605,Mother,Teguh Karya,Ibunda,1986-01-01,103.0,7.1,205.0,Drama,NONE,NONE,"Wawan Wanisar, Teguh Karya, Wawan Wanisar"
10455,tt0299693,Commissioner,Shaji Kailas,Commissioner,1994-01-01,175.0,7.7,643.0,Action,Crime,Thriller,"Ravi Vallathol, Suresh Gopi"
10456,tt0300160,Rolling in Money,Kawal Sharma,Maalamaal,1988-01-01,139.0,6.8,404.0,Comedy,NONE,NONE,"Sunil Gavaskar, Naseeruddin Shah"
10457,tt0300212,A More Perfect Union: America Becomes a Nation,Peter N. Johnson,A More Perfect Union: America Becomes a Nation,1989-01-01,111.0,7.1,209.0,Drama,History,NONE,"J. Scott Bronson, James Arrington, Jesse Bennett, Craig Wasson"
10458,tt0300291,QÇÏm PÇÏncÇÏrÇÏsi,Anar Rzayev,QÇÏm PÇÏncÇÏrÇÏsi,1988-01-01,134.0,8.7,114.0,Drama,NONE,NONE,"Hasanagha Turabov, Hasanagha Turabov"
10459,tt0300525,Asako in Ruby Shoes,Je-yong Lee,Sunaebo,2000-01-01,117.0,6.5,268.0,Drama,Romance,NONE,"Eung-sil Lee, Eun-ju Lee"
10460,tt0300957,Let the Women Wait,Stavros Tsiolis,As perimenoun oi gynaikes!,1998-01-01,87.0,7.7,2444.0,Comedy,NONE,NONE,"Argyris Bakirtzis, Antonis Vardis, Giannis Zouganelis"
10461,tt0301359,The Gospel According to Matthew,Regardt van den Bergh,The Visual Bible: Matthew,1993-01-01,258.0,7.8,1007.0,Adventure,Biography,Drama,"David Müller, Cedwyn Joel, Richard Kiley"
10462,tt0301479,I'll Wave Back,Jefferson Davis,John John in the Sky,2000-01-01,103.0,6.0,147.0,Drama,NONE,NONE,Matt Letscher
10463,tt0302031,White Valentine,Yun-ho Yang,Hwaiteu ballenta-in,1999-01-01,101.0,6.0,494.0,Romance,NONE,NONE,NONE
10464,tt0302955,Qatl,R.K. Nayyar,Qatl,1986-01-01,141.0,7.3,236.0,Mystery,Thriller,NONE,"Anup Jalota, Sanjeev Kumar"
10465,tt0303243,Happy Times,Yimou Zhang,Xing fu shi guang,2000-01-01,102.0,7.3,4087.0,Comedy,Drama,Romance,Dong Jie
10466,tt0303274,The Romanovs: An Imperial Family,Gleb Panfilov,Romanovy: Ventsenosnaya semya,2000-01-01,140.0,7.2,335.0,Biography,Drama,History,"Aleksandr Alekseev, Lynda Bellingham, Andrey Kharitonov, Aleksandr Galibin"
10467,tt0303780,Blues Harp,Takashi Miike,Blues Harp,1998-01-01,107.0,7.0,1138.0,Crime,Drama,Music,Hiroyuki Ikeuchi
10468,tt0304034,Fading Light,Vasilis Douros,To fos pou svinei,2000-01-01,95.0,6.7,130.0,Drama,NONE,NONE,Alekos Alexandrakis
10469,tt0304072,The Dog of Flanders,Yoshio Kuroda,GekijÇïban Furandaasu no inu,1997-01-01,93.0,7.7,676.0,Animation,Drama,Family,Richard Cansino
10470,tt0304296,Young Thugs: Nostalgia,Takashi Miike,Kishiwada shÇïnen gurentai: BÇïkyÇï,1998-01-01,94.0,7.1,529.0,Comedy,Drama,NONE,NONE
10471,tt0304664,Salaryman Kintaro,Takashi Miike,Sarariiman KintarÇï,1999-01-01,110.0,5.7,351.0,Animation,Crime,Drama,Katsunori Takahashi
10472,tt0304777,The Banishment,Mehmet Tanrisever,SǬrgǬn,1992-01-01,100.0,6.8,159.0,Drama,NONE,NONE,Bulut Aras
10473,tt0304809,The Guys from Paradise,Takashi Miike,Tengoku kara kita otoko-tachi,2000-01-01,114.0,6.6,379.0,Crime,Drama,NONE,"Mai Oikawa, Kôji Kikkawa"
10474,tt0305204,Amaidhi Padai,Manivannan,Amaidhi Padai,1994-01-01,172.0,7.7,499.0,Action,Crime,Drama,NONE
10475,tt0305242,The Architects,Peter Kahane,Die Architekten,1990-01-01,102.0,7.0,284.0,Drama,NONE,NONE,"Uta Eisold, Rita Feldmeier, Kurt Naumann"
10476,tt0305423,Devullu,Kodi Ramakrishna,Devullu,2000-01-01,148.0,6.9,153.0,Drama,NONE,NONE,"Raasi, Srikanth"
10477,tt0305714,Kadhal Desam,Kathir,Kadhal Desam,1996-01-01,158.0,6.7,531.0,Comedy,Drama,Romance,NONE
10478,tt0305819,Meleparambil Aanveedu,Rajasenan,Meleparambil Aanveedu,1993-01-01,160.0,7.8,685.0,Comedy,Drama,Musical,Jayaram
10479,tt0305951,Pavithra,K. Subhash,Pavithra,1994-01-01,138.0,5.9,268.0,Drama,Romance,NONE,Radhika Sarathkumar
10480,tt0305952,Peda Rayudu,Ravi Raja Pinisetty,Peda Rayudu,1995-01-01,165.0,7.4,594.0,Action,Drama,NONE,"Erode Sounder, Mohan Babu"
10481,tt0306071,Sisindri,Siva Nageshwara Rao,Sisindri,1995-01-01,151.0,6.8,336.0,Comedy,Family,NONE,Akhil Akkineni
10482,tt0306186,Varasudu,E.V.V. Satyanarayana,Varasudu,1993-01-01,158.0,6.6,110.0,Action,Drama,NONE,Nagarjuna Akkineni
10483,tt0306479,The Woman Whom Must Be Hanged,Basar Sabuncu,Asilacak Kadin,1986-01-01,86.0,6.3,188.0,Crime,Drama,NONE,"Pinar Kür, Müjde Ar"
10484,tt0306644,Chinna Gounder,R.V. Udhaya Kumar,Chinna Gounder,1991-01-01,150.0,6.8,239.0,Drama,Romance,Thriller,"Sukanya, Kamala Kamesh"
10485,tt0306645,Chinna Thambi,P. Vasu,Chinna Thambi,1991-01-01,144.0,6.7,218.0,Drama,Romance,NONE,"Prabhu, Prabhu"
10486,tt0306882,Ganeshana Madhuve,H.S. Phani Ramchandra,Ganeshana Madhuve,1990-01-01,141.0,8.3,197.0,Comedy,NONE,NONE,NONE
10487,tt0306886,Gauri Ganesha,H.S. Phani Ramchandra,Gauri Ganesha,1991-01-01,148.0,8.4,479.0,Comedy,Drama,NONE,Anant Nag
10488,tt0307152,Villain (1987),Vagif Mustafayev,Yaramaz,1988-01-01,97.0,7.3,116.0,Comedy,NONE,NONE,"Vagif Mustafayev, Ramiz Fataliyev, Larisa Borodina, Mamuka Kikaleishvili"
10489,tt0307202,Mutthina Haara,S.V. Rajendra Singh Babu,Mutthina Haara,1990-01-01,162.0,8.3,306.0,Drama,Romance,War,"Suhasini, S.V. Rajendra Singh Babu"
10490,tt0307245,Novye priklyucheniya yanki pri dvore korolya Artura,Viktor Gres,Novye priklyucheniya yanki pri dvore korolya Artura,1989-01-01,164.0,7.0,108.0,Adventure,Fantasy,NONE,"Viktor Gres, Mark Gres, Mikhail Dementev, Sergey Koltakov"
10491,tt0308113,Chinna Thambi Periya Thambi,Manivannan,Chinna Thambi Periya Thambi,1987-01-01,145.0,5.8,121.0,Comedy,Drama,NONE,Vijayan
10492,tt0308195,Whit Monday,Sergey Selyanov,Dukhov den,1991-01-01,117.0,6.3,115.0,Drama,Sci-Fi,NONE,"Vladimir Golovin, Aleksandr Anisimov, Gennadiy Garbuk, Yuriy Shevchuk"
10493,tt0308342,Guru Dakshina,Anjan Choudhury,Guru Dakshina,1987-01-01,146.0,6.6,112.0,Drama,Romance,NONE,Ranjit Mallick
10494,tt0308395,Idu Namma Alu,Balakumaran,Idu Namma Alu,1988-01-01,166.0,7.3,115.0,Comedy,NONE,NONE,Bhagyaraj
10495,tt0308417,Is Raat Ki Subah Nahin,Sudhir Mishra,Is Raat Ki Subah Nahin,1996-01-01,131.0,7.0,334.0,Crime,Thriller,NONE,Tara Deshpande
10496,tt0308563,Mazhavil Kavadi,Sathyan Anthikad,Mazhavil Kavadi,1989-01-01,143.0,7.3,283.0,Comedy,Romance,NONE,"Sreeja, Jayaram"
10497,tt0308674,Oomai Vizhigal,R. Aravindraj,Oomai Vizhigal,1986-01-01,176.0,7.3,251.0,Action,Crime,Mystery,Rajani
10498,tt0308793,Ranadheera,V. Ravichandran,Ranadheera,1988-01-01,153.0,7.2,145.0,Action,Drama,Romance,"Shankanada Aravind, Manjunath Nayaker, V. Ravichandran"
10499,tt0308840,Samsaram Athu Minsaram,Visu,Samsaram Athu Minsaram,1986-01-01,145.0,7.7,291.0,Drama,NONE,NONE,NONE
10500,tt0308842,S.P. Sangliana,P. Nanjundappa,S.P. Sangliana,1988-01-01,141.0,8.0,159.0,Crime,NONE,NONE,Shankar Nag
10501,tt0309703,Ikitai,Kaneto Shindô,Ikitai,1999-01-01,119.0,7.1,123.0,Drama,NONE,NONE,Yoshiko Miyazaki
10502,tt0309754,Heat Wave,Hideo Gosha,KagerÇï,1991-01-01,110.0,6.5,280.0,Crime,Drama,NONE,"Kanako Higuchi, Kanako Higuchi"
10503,tt0309765,The Love Affair,Basar Sabuncu,KaÇõamak,1988-01-01,101.0,6.1,252.0,Drama,NONE,NONE,Orhan Çagman
10504,tt0309922,Leg,Nikita Tyagunov,Noga,1991-01-01,88.0,6.9,232.0,Action,Drama,War,"Lyudmila Larionova, Sherali Abdulkajsov, Natalya Petrova, Ivan Okhlobystin"
10505,tt0311792,Naked Poison,Man-Kei Chin,Sau sing san yan lui,2000-01-01,88.0,5.0,175.0,Crime,Thriller,NONE,NONE
10506,tt0313233,The Hunter,Erden Kiral,Avci,1998-01-01,88.0,5.0,122.0,Drama,Fantasy,Mystery,Fikret Kuskan
10507,tt0313573,Selamsiz's Band,Nesli Çölgeçen,Selamsiz Bandosu,1988-01-01,107.0,7.7,3818.0,Comedy,Drama,Music,Sener Sen
10508,tt0313951,Ejamaan,R.V. Udhaya Kumar,Ejamaan,1993-01-01,153.0,6.6,691.0,Drama,Romance,NONE,Goundamani
10509,tt0313965,Devi,Kodi Ramakrishna,Devi,1999-01-01,140.0,6.5,187.0,Drama,Fantasy,NONE,Prema
10510,tt0314349,Mahayanam,Joshiy,Mahayanam,1989-01-01,141.0,7.3,183.0,Action,Drama,NONE,Mammootty
10511,tt0314706,Soora Samhaaram,Chitra Lakshmanan,Soora Samhaaram,1988-01-01,134.0,6.1,124.0,Action,Thriller,NONE,Kamal Haasan
10512,tt0314722,The Stabilizer,Arizal,The Stabilizer,1986-01-01,87.0,6.2,337.0,Action,NONE,NONE,"Peter O'Brian, Peter O'Brian"
10513,tt0315575,El extraÇño hijo del Sheriff,Fernando Durán Rojas,El extraÇño hijo del Sheriff,1986-01-01,93.0,6.5,113.0,Drama,Fantasy,Horror,Mario Almada
10514,tt0315870,GTO: The Movie,Masayuki Suzuki,GTO,1999-01-01,108.0,6.6,1125.0,Comedy,Drama,NONE,"Takashi Sorimachi, Takashi Sorimachi"
10515,tt0316078,Kadhalukku Mariyadhai,Fazil,Kadhalukku Mariyadhai,1997-01-01,165.0,8.2,4811.0,Drama,Romance,NONE,"Kaka Radhakrishnan, Joseph Vijay"
10516,tt0316827,Ucha Dar Babe Nanak Da,K. Pappu,Ucha Dar Babe Nanak Da,1987-01-01,155.0,8.4,108.0,Drama,Musical,NONE,Gurdas Maan
10517,tt0317070,Allari Police,Narayana Rao Uppalapati,Allari Police,1994-01-01,141.0,5.3,370.0,Action,Comedy,NONE,Mohan Babu
10518,tt0317214,Captain Prabhakaran,R.K. Selvamani,Captain Prabhakaran,1991-01-01,150.0,7.1,266.0,Action,Thriller,NONE,"Mansoor Ali Khan, Mansoor Ali Khan"
10519,tt0317268,Criminal Minds,Thomas Baumann,Criminal Minds,1998-01-01,88.0,7.1,104.0,Action,Crime,NONE,"Thomas Baumann, Marc Edward Heuck"
10520,tt0317312,Dance Dance,Babbar Subhash,Dance Dance,1987-01-01,153.0,6.1,336.0,Action,Drama,Musical,"Babbar Subhash, Mithun Chakraborty"
10521,tt0317351,Dharma Chakram,Suresh Krishna,Dharma Chakram,1996-01-01,144.0,7.1,167.0,Drama,NONE,NONE,Venkatesh Daggubati
10522,tt0317352,Dharma Durai,Rajasekar,Dharma Durai,1991-01-01,144.0,6.5,345.0,Drama,NONE,NONE,NONE
10523,tt0317680,Hum Hain Kamaal Ke,Vijay Reddy,Hum Hain Kamaal Ke,1993-01-01,142.0,5.6,216.0,Action,Comedy,Crime,Sheeba Agarwal
10524,tt0317796,Kalaignan,G.B. Vijay,Kalaignan,1993-01-01,143.0,6.3,251.0,Action,Drama,Thriller,R.S. Shivaji
10525,tt0317942,Nammoora Mandaara Hoove,Sunil Kumar Desai,Nammoora Mandaara Hoove,1996-01-01,168.0,7.9,219.0,Drama,Romance,NONE,"Shivarajkumar, Shivarajkumar"
10526,tt0318140,Track,Sammy Balkas,Track,1999-01-01,98.0,5.1,114.0,Action,Thriller,NONE,"Roland Stemmer, Roland Danielzig, Gilda Gras"
10527,tt0318275,Adisaya Piravi,S.P. Muthuraman,Adisaya Piravi,1990-01-01,145.0,6.8,406.0,Action,Comedy,Fantasy,"Sheeba Agarwal, Kamala Kamesh"
10528,tt0318414,Maharasan,G.N. Rangarajan,Maharasan,1993-01-01,144.0,5.6,126.0,Comedy,Drama,NONE,"G.N. Rangarajan, Senthil"
10529,tt0318433,Maaveeran,Rajasekar,Maaveeran,1986-01-01,157.0,6.0,102.0,Action,NONE,NONE,Sujatha
10530,tt0318540,Pandian,S.P. Muthuraman,Pandian,1992-01-01,149.0,5.0,253.0,Action,Crime,NONE,Rajinikanth
10531,tt0318564,Phone Sex,Jose Javier Reyes,Phone Sex,1999-01-01,92.0,6.2,485.0,Drama,Thriller,NONE,NONE
10532,tt0318605,Rajavin Parvaiyile,Janaki Soundar,Raajavin Paarvayile,1995-01-01,135.0,7.1,972.0,Drama,Romance,NONE,NONE
10533,tt0318680,Sethupathi I.P.S,P. Vasu,Sethupathi I.P.S,1994-01-01,166.0,6.5,116.0,Action,NONE,NONE,Vijayakumar
10534,tt0318696,Singaaravelan,R.V. Udhaya Kumar,Singaaravelan,1992-01-01,151.0,7.1,628.0,Comedy,NONE,NONE,Kamal Haasan
10535,tt0318797,Uzhaippaali,P. Vasu,Uzhaippaali,1993-01-01,156.0,6.3,411.0,Action,Comedy,Romance,Vijayakumar
10536,tt0318822,Walter Vetrivel,P. Vasu,Walter Vetrivel,1993-01-01,147.0,6.3,107.0,Action,Drama,NONE,Prabhu Deva
10537,tt0319290,Dharmathin Thalaivan,S.P. Muthuraman,Dharmathin Thalaivan,1988-01-01,142.0,6.9,358.0,Action,Drama,NONE,Kushboo
